name	name2
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_001256849.1	POLD1
NM_XXX	LOC105372441
NM_XXX	FPR1
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_014225.6	PPP2R1A
NM_XXX	ZNF137P
NM_XXX	ZNF813
NM_XXX	MIR512-1
NM_XXX	MIR512-2
NM_XXX	MIR1323
NM_XXX	MIR498
NM_XXX	MIR520E
NM_XXX	MIR515-1
NM_XXX	MIR519E
NM_XXX	MIR520F
NM_XXX	MIR515-2
NM_XXX	MIR519C
NM_XXX	MIR1283-1
NM_XXX	MIR520A
NM_XXX	MIR526B
NM_XXX	MIR519B
NM_XXX	MIR525
NM_XXX	MIR523
NM_XXX	MIR518F
NM_XXX	MIR520B
NM_XXX	MIR518B
NM_XXX	MIR526A1
NM_XXX	MIR520C
NM_XXX	MIR518C
NM_XXX	MIR524
NM_XXX	MIR517A
NM_XXX	MIR519D
NM_XXX	MIR521-2
NM_XXX	MIR520D
NM_XXX	MIR517B
NM_XXX	MIR520G
NM_XXX	MIR516B2
NM_XXX	MIR526A2
NM_XXX	MIR518E
NM_XXX	MIR518A1
NM_XXX	MIR518D
NM_XXX	MIR516B1
NM_XXX	MIR518A2
NM_XXX	MIR517C
NM_XXX	MIR520H
NM_XXX	MIR521-1
NM_XXX	MIR522
NM_XXX	MIR519A1
NM_XXX	MIR527
NM_XXX	MIR516A1
NM_XXX	MIR1283-2
NM_XXX	MIR516A2
NM_XXX	MIR371A
NM_XXX	LILRB1
NM_XXX	SSC5D
NM_XXX	ZIM2-AS1
NM_XXX	AURKC
NM_001015878.2	AURKC
NM_001015879.2	AURKC
NM_001015879.2	AURKC
NM_001015879.2	AURKC
NM_001015879.2	AURKC
NM_001015879.2	AURKC
NM_001015879.2	AURKC
NM_001145078.2	ZNF805
NM_020880.5	ZNF530
NM_XXX	ZNF551
NM_XXX	ZNF274
NM_XXX	SNTG2
NM_XXX	MYT1L
NM_XXX	MYT1L
NM_XXX	DCDC2C
NM_XXX	LINC01249
NM_XXX	LINC01810
NM_XXX	MIR7515
NM_XXX	LINC00298
NM_XXX	ID2
NM_001321267.2	MBOAT2
NM_XXX	GRHL1
NM_001165931.1	RRM2
NM_XXX	NOL10
NM_XXX	C2orf50
NM_XXX	MIR3681HG
NM_XXX	MIR4262
NM_XXX	LRATD1
NM_XXX	LINC00276
NM_145175.4	LRATD1
NM_XXX	LINC01804
NM_001293231.2	MYCN
NM_001293233.2	MYCN
NM_001293231.2	MYCN
NM_XXX	FAM49A
NM_001142286.2	SMC6
NM_182625.5	GEN1
NM_182625.5	GEN1
NM_XXX	SMC6
NM_XXX	NT5C1B-RDH14
NM_XXX	OSR1
NM_004040.4	RHOB
NM_XXX	LDAH
NM_XXX	LDAH
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_000384.3	APOB
NM_XXX	APOB
NM_XXX	KLHL29
NM_XXX	ATAD2B
NM_XXX	ITSN2
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NM_153759.3	DNMT3A
NM_001320893.1	DNMT3A
NM_153759.3	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NR_135490.2	DNMT3A
NM_XXX	DTNB
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_018263.6	ASXL2
NM_001042426.1	CENPA
NM_001042426.1	CENPA
NM_001809.4	CENPA
NM_001042426.1	CENPA
NM_XXX	DPYSL5
NM_XXX	BABAM2
NM_XXX	TRMT61B
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_004304.5	ALK
NM_XXX	ALK
NM_004304.5	ALK
NM_XXX	GALNT14
NM_XXX	XDH
NM_XXX	LTBP1
NM_XXX	RASGRP3
NM_XXX	MIR548AD
NM_XXX	MIR548AD
NM_XXX	CRIM1
NM_001322376.2	CEBPZOS
NM_XXX	LINC00211
NM_XXX	LINC02613
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_005633.3	SOS1
NM_XXX	SLC8A1-AS1
NM_XXX	SLC8A1
NM_XXX	LINC01913
NM_001145076.3	EML4
NM_XXX	MTA3
NM_006887.5	ZFP36L2
NM_006887.5	ZFP36L2
NM_XXX	PLEKHH2
NM_XXX	SIX2
NM_XXX	PRKCE
NM_001430.5	EPAS1
NM_XXX	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_001430.5	EPAS1
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_002354.3	EPCAM
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_001258281.1	MSH2
NM_XXX	KCNK12
NM_001281493.1	MSH6
NM_001281493.1	MSH6
NM_000179.2	MSH6
NM_001281492.1	MSH6
NM_001281492.1	MSH6
NM_001281492.1	MSH6
NM_001281492.1	MSH6
NM_001281492.1	MSH6
NM_001281492.1	MSH6
NM_001281492.1	MSH6
NM_XXX	MIR548BA
NM_XXX	NRXN1
NM_XXX	NRXN1
NM_XXX	NRXN1
NM_XXX	LOC730100
NM_XXX	LOC730100
NM_XXX	ACYP2
NM_XXX	RTN4
NM_033109.5	PNPT1
NM_XXX	CCDC85A
NM_XXX	LOC100129434
NM_XXX	VRK2
NM_001288838.1	VRK2
NM_001288838.1	VRK2
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_001114636.1	FANCL
NM_XXX	LINC01122
NM_XXX	PAPOLG
NM_XXX	MIR4432HG
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_003400.4	XPO1
NM_XXX	COMMD1
NM_XXX	EHBP1
NM_XXX	VPS54
NM_XXX	SERTAD2
NM_XXX	LINC01873
NM_XXX	LINC01828
NM_XXX	LINC01829
NM_001111101.2	CNRIP1
NM_001024680.3	FBXO48
NM_XXX	ANTXR1
NM_XXX	ANXA4
NM_006196.4	PCBP1
NM_XXX	TGFA-IT1
NM_XXX	PAIP2B
NM_XXX	RAB11FIP5
NM_XXX	TET3
NM_XXX	LINC01291
NM_XXX	LOC101927884
NM_XXX	LRRTM4-AS1
NM_XXX	LRRTM4
NM_XXX	LOC105374820
NM_XXX	CTNNA2
NM_XXX	CTNNA2
NM_XXX	LINC01815
NM_XXX	DHFRP3
NM_XXX	FUNDC2P2
NM_XXX	TCF7L1
NM_XXX	MRPL35
NM_XXX	REEP1
NM_002665.4	PLGLB2
NM_XXX	FOXI3
NM_XXX	ZNF514
NM_001193304.3	TMEM127
NM_001193304.3	TMEM127
NM_001193304.3	TMEM127
NM_001008949.2	ITPRIPL1
NM_XXX	TMEM131
NM_XXX	CNGA3
NM_001349012.1	TSGA10
NM_005783.4	TXNDC9
NM_XXX	AFF3
NM_XXX	LONRF2
NM_XXX	TBC1D8
NM_XXX	MFSD9
NM_144632.5	TMEM182
NM_XXX	LINC01796
NM_XXX	LINC01103
NM_XXX	FHL2
NM_XXX	ECRG4
NM_XXX	ST6GAL2
NM_XXX	LINC01593
NM_XXX	SEPTIN10
NM_XXX	MTLN
NM_XXX	ACOXL
NM_207002.3	BCL2L11
NM_207002.3	BCL2L11
NM_138625.4	BCL2L11
NM_001204113.1	BCL2L11
NM_001204113.1	BCL2L11
NM_001204106.2	BCL2L11
NM_001204107.1	BCL2L11
NM_207003.3	BCL2L11
NM_001204110.2	BCL2L11
NM_138627.4	BCL2L11
NM_XXX	MERTK
NM_013992.4	PAX8
NM_013953.4	PAX8
NM_003466.4	PAX8
NM_XXX	PAX8
NM_XXX	DPP10
NM_XXX	DPP10
NM_XXX	DPP10-AS1
NM_XXX	DDX18
NM_016133.4	INSIG2
NM_XXX	THORLNC
NM_XXX	SCTR
NM_XXX	TMEM185B
NM_XXX	GLI2
NM_XXX	NIFK
NM_XXX	LINC01826
NM_XXX	CNTNAP5
NM_XXX	GYPC
NM_XXX	GYPC
NM_XXX	CYP27C1
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_001303418.2	ERCC3
NM_XXX	UGGT1
NM_XXX	LINC01854
NM_XXX	IMP4
NM_XXX	POTEKP
NM_XXX	GPR39
NM_XXX	NCKAP5
NM_XXX	MGAT5
NM_XXX	ACMSD
NM_XXX	CXCR4
NM_XXX	THSD7B
NM_XXX	HNMT
NM_XXX	NXPH2
NM_XXX	NXPH2
NM_XXX	LRP1B
NM_XXX	LRP1B
NM_XXX	ARHGAP15
NM_014795.4	ZEB2
NM_XXX	ZEB2
NM_XXX	TEX41
NM_XXX	PABPC1P2
NM_XXX	ACVR2A
NM_001278579.2	ACVR2A
NM_XXX	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_001278579.2	ACVR2A
NM_XXX	LYPD6B
NM_XXX	MMADHC-DT
NM_XXX	TNFAIP6
NM_198557.3	RBM43
NM_XXX	FMNL2
NM_XXX	RPRM
NM_XXX	LOC100144595
NM_XXX	LOC100144595
NM_XXX	GPD2
NM_XXX	FLJ46875
NM_145259.3	ACVR1C
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_001347667.2	ACVR1
NM_XXX	CCDC148-AS1
NM_XXX	PKP4-AS1
NM_XXX	RBMS1
NM_XXX	RBMS1
NM_XXX	LOC101929532
NM_XXX	KCNH7
NM_XXX	FIGN
NM_001365671.1	COBLL1
NM_XXX	COBLL1
NM_XXX	SCN9A
NM_XXX	XIRP2
NM_XXX	STK39
NM_XXX	LRP2
NM_XXX	MYO3B
NM_XXX	TLK1
NM_XXX	METAP1D
NM_001100397.1	RAPGEF4
NM_XXX	RAPGEF4
NM_XXX	SP3
NM_XXX	CHN1
NM_XXX	HOXD13
NM_001145412.3	NFE2L2
NM_001145412.3	NFE2L2
NM_001145412.3	NFE2L2
NM_001145412.3	NFE2L2
NM_001313902.1	NFE2L2
NM_XXX	LOC100130691
NM_003659.4	AGPS
NM_152945.4	RBM45
NM_XXX	OSBPL6
NM_XXX	CCDC141
NM_XXX	CWC22
NM_XXX	UBE2E3
NM_XXX	PDE1A
NM_XXX	NCKAP1
NM_XXX	MIR548AE1
NM_XXX	FSIP2
NM_XXX	LINC01473
NM_XXX	ZSWIM2
NM_XXX	GULP1
NM_XXX	ASDURF
NM_001289409.1	PMS1
NM_001289408.1	PMS1
NM_000534.4	PMS1
NM_001321051.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_001289409.1	PMS1
NM_XXX	NEMP2
NM_XXX	NEMP2
NM_XXX	PCGEM1
NM_XXX	LINC01821
NM_XXX	LINC01821
NM_XXX	SLC39A10
NM_XXX	HECW2
NM_XXX	ANKRD44-IT1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_001308824.1	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_012433.3	SF3B1
NM_XXX	LINC01923
NM_XXX	LINC01923
NM_XXX	KCTD18
NM_001160033.1	SGO2
NM_XXX	BZW1-AS1
NM_001080125.2	CASP8
NM_033355.3	CASP8
NM_001228.4	CASP8
NM_033355.3	CASP8
NM_033355.3	CASP8
NM_033355.3	CASP8
NM_033355.3	CASP8
NM_033355.3	CASP8
NM_033355.3	CASP8
NM_033355.3	CASP8
NM_XXX	KIAA2012
NM_001114132.1	NBEAL1
NM_XXX	CYP20A1
NM_XXX	CTLA4
NM_XXX	PARD3B
NM_XXX	PARD3B
NM_XXX	EEF1B2
NM_005006.7	NDUFS1
NM_020923.3	ZDBF2
NM_XXX	LINC01802
NM_XXX	PLEKHM3
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_001282387.1	IDH1
NM_XXX	MAP2
NM_XXX	CPS1
NM_XXX	LANCL1
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_005235.3	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_XXX	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_001042599.1	ERBB4
NM_XXX	LINC01878
NM_XXX	SPAG16
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_XXX	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_000465.4	BARD1
NM_XXX	XRCC5
NM_XXX	DIRC3
NM_XXX	CATIP-AS1
NM_XXX	RESP18
NM_XXX	INHA
NM_XXX	MIR4268
NM_XXX	MIR4268
NM_001363748.2	EPHA4
NM_181458.4	PAX3
NM_181457.4	PAX3
NM_XXX	SGPP2
NM_XXX	KCNE4
NM_XXX	WDFY1
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_003590.5	CUL3
NM_001257198.2	CUL3
NM_003590.5	CUL3
NM_XXX	DOCK10
NM_XXX	LOC646736
NM_XXX	COL4A4
NM_XXX	SLC19A3
NM_XXX	LINC01807
NM_XXX	SLC16A14
NM_XXX	GPR55
NM_002823.4	PTMA
NM_002823.4	PTMA
NM_002823.4	PTMA
NM_002823.4	PTMA
NM_002823.4	PTMA
NM_XXX	EIF4E2
NM_XXX	ATG16L1
NM_019093.2	UGT1A3
NM_019076.4	UGT1A8
NM_019076.4	UGT1A8
NM_019076.4	UGT1A8
NM_019076.4	UGT1A8
NM_019076.4	UGT1A8
NM_001367507.1	MROH2A
NM_XXX	LINC01173
NM_XXX	SH3BP4
NM_XXX	IQCA1
NM_XXX	COPS8
NM_XXX	UBE2F
NM_XXX	TWIST2
NM_XXX	GPC1
NM_XXX	PPP1R7
NM_005018.3	PDCD1
NM_005018.3	PDCD1
NM_005018.3	PDCD1
NM_005018.3	PDCD1
NM_005018.3	PDCD1
NM_XXX	SLC52A3
NM_001199786.1	FKBP1A
NM_XXX	SIRPA
NM_XXX	NOP56
NM_XXX	ADRA1D
NM_XXX	PCNA
NM_XXX	SHLD1
NM_XXX	BMP2
NM_XXX	PLCB1
NM_XXX	PLCB1
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_001172646.1	PLCB4
NM_000933.3	PLCB4
NM_001172646.1	PLCB4
NM_XXX	PAK5
NM_XXX	SNAP25-AS1
NM_XXX	LINC02871
NM_XXX	BTBD3
NM_XXX	LINC01723
NM_XXX	TASP1
NM_XXX	MACROD2
NM_XXX	MACROD2
NM_XXX	PCSK2
NM_XXX	DZANK1
NM_XXX	SCP2D1-AS1
NM_XXX	RALGAPA2
NM_XXX	KIZ
NM_XXX	LINC01427
NM_153675.3	FOXA2
NM_153675.3	FOXA2
NM_XXX	SSTR4
NM_XXX	LINC01721
NM_XXX	SYNDIG1
NM_XXX	MIR663AHG
NR_003579.2	FRG1BP
NM_XXX	DEFB121
NR_134257.1	BCL2L1
NR_134257.1	BCL2L1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_001164603.1	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_015338.6	ASXL1
NM_XXX	C20orf203
NM_001207056.2	DNMT3B
NM_XXX	BPIFA4P
NM_005225.3	E2F1
NM_005225.3	E2F1
NM_005225.3	E2F1
NM_005225.3	E2F1
NM_005225.3	E2F1
NM_005225.3	E2F1
NM_005225.3	E2F1
NR_030374.1	MIR644A
NM_XXX	NCOA6
NM_XXX	UQCC1
NM_XXX	DLGAP4
NM_001324306.1	RPN2
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_005417.4	SRC
NM_XXX	LINC00489
NM_XXX	ACTR5
NM_XXX	SNHG17
NM_XXX	SNORD154
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_003286.4	TOP1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_182811.2	PLCG1
NM_XXX	CHD6
NM_XXX	PTPRT
NM_133170.4	PTPRT
NM_XXX	PTPRT
NM_133170.4	PTPRT
NM_133170.4	PTPRT
NM_XXX	PTPRT
NM_XXX	HNF4A
NM_XXX	STK4
NM_002999.4	SDC4
NM_001042632.3	SNX21
NM_XXX	OCSTAMP
NM_XXX	EYA2
NM_006534.4	NCOA3
NM_XXX	LINC01522
NM_017895.7	DDX27
NM_XXX	PTGIS
NM_XXX	PTPN1
NM_001282531.3	ADNP
NM_XXX	ATP9A
NM_XXX	TSHZ2
NM_XXX	TSHZ2
NM_XXX	DOK5
NM_XXX	LINC01441
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_198434.2	AURKA
NM_XXX	RTF2
NM_XXX	BMP7-AS1
NM_XXX	PPP4R1L
NM_016592.4	GNAS
NM_001309883.1	GNAS
NM_001309842.2	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_001309883.1	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_016592.4	GNAS
NM_XXX	PHACTR3
NM_014258.4	SYCP2
NM_014258.4	SYCP2
NM_177980.4	CDH26
NM_XXX	LOC101928048
NM_XXX	LINC01718
NM_XXX	OSBPL2
NM_XXX	CHRNA4
NM_199261.3	TPTE
NM_XXX	LINC01674
NM_XXX	HSPA13
NM_003489.4	NRIP1
NM_XXX	USP25
NM_XXX	LINC01549
NM_XXX	LINC01549
NM_XXX	TMPRSS15
NM_XXX	LINC01683
NM_XXX	LINC02573
NM_XXX	LINC01425
NM_XXX	LINC01687
NM_XXX	D21S2088E
NM_XXX	LINC01689
NM_XXX	MIR155HG
NM_XXX	CYYR1-AS1
NM_XXX	LINC00113
NM_XXX	LINC01695
NM_015565.3	LTN1
NM_XXX	LINC00189
NM_XXX	KRTAP8-1
NM_020706.2	SCAF4
NM_020706.2	SCAF4
NM_020706.2	SCAF4
NM_020706.2	SCAF4
NM_020706.2	SCAF4
NM_020706.2	SCAF4
NM_020706.2	SCAF4
